RESOURCE_ID,GENERATION_UNIT_ID,NODE_ID,AGGE_TYPE,RESOURCE_TYPE,COMMENTS,EFF_START_DT_GMT,EFF_END_DT_GMT,EFF_START_DT,EFF_END_DT
STOREY_2_MDRCH2,STOREY_2_MDRCH2,STOREY1_2_N006,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
NEFFSLR_7_SOLAR1,NEFFSLR_7_SOLAR1,NEFFSLR_7_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DEVERS_1_SEPV05,DEVERS_1_SEPV05,DEVERS_1_N057,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DNPR_1_G012,DNPR_1_G012,DNPR_GNODE012,N,GEN,Comments,2022-01-14T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-14T00:00:00,2030-12-31T23:59:59
CHEVCO_6_UNIT 1,CHEVCO_6_UNIT 1,DERRICK_6_N003,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PCL_2_ELS_SOLAR,PCL_2_ELS_SOLAR,GRANDCTL_7_ELSU1GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
OROLOM_1_SOLAR2,OROLOM_1_SOLAR2,OROLMGN_7_N004,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LHILLS_6_SOLAR1,LHILLS_6_SOLAR1,Q484_7_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
FALLCREE_7_UNIT,FALLCREE_7_UNIT,FALLCREE_NODET,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
WFRESN_1_SOLAR,WFRESN_1_SOLAR,WSTFRSO_1_N017,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DELSUR_6_SOLAR1,DELSUR_6_SOLAR1,DELSUR_6_N008,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LTBEAR_1_LB4SR5,LTBEAR_1_LB4SR5,LTBERA06_7_N003,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
FC_5_FCST5_NT4C,FC_5_FCST5_NT4C,FC_5_FCST5_NT4CGNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SHB_2_SHB_TTL,SHB_2_SHB_TTL,SHB_GNODETTL,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RVR_BEND_7_RBSL,RVR_BEND_7_RBSL,RVR_BEND_7_RBSLGNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
US GEO_7_UNIT,US GEO_7_UNIT,US GEO_GNODET,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ALMASL_2_GS6SR6,ALMASL_2_GS6SR6,ALMASL_7_GUS6N,N,GEN,Comments,2022-01-03T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-03T00:00:00,2030-12-31T23:59:59
SKPR_1_G012,SKPR_1_G012,SKPR_GNODE012,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CLINESCO_3_CLINESPWF1,CLINESCO_3_CLINESPWF1,CLINESP_3_CLINESP1GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
S-PEAKD_2_SOPK,S-PEAKD_2_SOPK,S-PEAKD_2_SOPKGNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
HMWD_1_WIND,HMWD_1_WIND,HMWD_GNODEMWD,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
WHT_2_UNIT1,WHT_2_UNIT1,WHT_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SG_1_SGGT1,SG_1_SGGT1,SG_GNODESGGT1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CRELMN_6_RAMON2,CRELMN_6_RAMON2,RAMNGEN_7_N003,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CENT40_1_C40SR1,CENT40_1_C40SR1,CENT403_7_N006,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GRACE_7_UNIT 4,GRACE_7_UNIT 4,GRACE_NODE4,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MAYFIELD_7_G43,MAYFIELD_7_G43,MAYFIELD_7_G43GNODE,N,GEN,Comments,2022-03-02T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-02T00:00:00,2030-12-31T23:59:59
SUNSPT_2_WNASR1,SUNSPT_2_WNASR1,SUNSPTGN_7_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
KERMAN_6_SOLAR1,KERMAN_6_SOLAR1,KRMNFCP_7_N002,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GRAPHSOL_1_SOLAR1,GRAPHSOL_1_SOLAR1,GRAPHSOL_1_SOLAR1GNODE,N,GEN,Comments,2022-04-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-04-01T00:00:00,2030-12-31T23:59:59
MOORPK_2_CALABS,MOORPK_2_CALABS,MOORPARK_6_GN010,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
WH3_1_GEN3,WH3_1_GEN3,WH3_GNODEGEN3,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MF_1_HYDRO1,MF_1_HYDRO1,MF_1_HYDRO1GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GOLETA_2_QF,GOLETA_2_QF,GOLETA_6_N002,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
COGNAT_1_UNIT,COGNAT_1_UNIT,COGNTNL_7_B1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CORRAL_6_SJOAQN,CORRAL_6_SJOAQN,CORRAL1_6_N002,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RRP_1_RVR_RD_C_G01,RRP_1_RVR_RD_C_G01,RVR_RD_C_1_G01GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
DEX_1_DEXTER_G01,DEX_1_DEXTER_G01,DEXTER_1_G01GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
AS_7_AVAL_SOLAR_II,AS_7_AVAL_SOLAR_II,AS_7_AVAL_SOLAR_IIGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
LCK_1_TROY_G01,LCK_1_TROY_G01,TROY_1_G01GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
SPRS_7_SPV_AGG_SOL,SPRS_7_SPV_AGG_SOL,SPRS_7_SPV_AGG_SOLGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
TBO_1_TACOBMAS_G01,TBO_1_TACOBMAS_G01,TACOBMAS_1_G01GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
TDF_1_SPEARFSH_TDF,TDF_1_SPEARFSH_TDF,SPEARFSH_1_TDFGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
HRS_1_SANDHILC_G01,HRS_1_SANDHILC_G01,HRN_RPDS_7_G01GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
FR4_1_ROCKGRDN_G01,FR4_1_ROCKGRDN_G01,FR4_1_ROCKGRDN_G01GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
NPB_1_PORT_ANG_G01,NPB_1_PORT_ANG_G01,PORT_ANG_6_G01GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
ARLNTN_2_AR1SR1,ARLNTN_2_AR1SR1,ARLNG2MV_7_N001,N,GEN,Comments,2022-07-29T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-29T00:00:00,2030-12-31T23:59:59
STD_1_NETMTR,STD_1_NETMTR,STD_GNODER,N,GEN,Comments,2022-04-27T07:00:00-00:00,2022-10-18T06:59:59-00:00,2022-04-27T00:00:00,2022-10-17T23:59:59
GLNARM_7_UNIT 3,GLNARM_7_UNIT 3,GLNARMC3_7_B1,N,GEN,Comments,2022-08-10T07:00:00-00:00,2022-10-12T06:59:59-00:00,2022-08-10T00:00:00,2022-10-11T23:59:59
IR_7_RICE_1,IR_7_RICE_1,IR_7_RICE_1GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2022-10-05T06:59:59-00:00,2022-05-03T00:00:00,2022-10-04T23:59:59
IR_7_RICE_9,IR_7_RICE_9,IR_7_RICE_9GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2022-10-05T06:59:59-00:00,2022-05-03T00:00:00,2022-10-04T23:59:59
IR_7_RICE_2,IR_7_RICE_2,IR_7_RICE_2GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2022-10-05T06:59:59-00:00,2022-05-03T00:00:00,2022-10-04T23:59:59
CAPWD_1_QF,CAPWD_1_QF,CAPWIND_1_B1,N,GEN,Comments,2022-10-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-10-01T00:00:00,2030-12-31T23:59:59
WALCRK_2_CTG2,WALCRK_2_CTG2,TOT135G2_7_N001,N,GEN,Comments,2022-09-30T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-30T00:00:00,2030-12-31T23:59:59
KETTLEBU_7_GAS,KETTLEBU_7_GAS,KETTLEBU_7_GASGNODE,N,GEN,Comments,2022-08-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-26T00:00:00,2030-12-31T23:59:59
FBE_1_FINLEY_B_G01,FBE_1_FINLEY_B_G01,FINLEY_B_7_G01GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
FTPIERCE_1_UNIT,FTPIERCE_1_UNIT,FTPIERCE_1_UNITGNODE,N,GEN,Comments,2022-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-01T00:00:00,2030-12-31T23:59:59
KY_6_UNIT4,KY_6_UNIT4,KY_6_UNIT4GNODE,N,GEN,Comments,2022-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-01T00:00:00,2030-12-31T23:59:59
RDGPOWER_1_UNIT2,RDGPOWER_1_UNIT2,RDGPOWER_1_UNIT2GNODE,N,GEN,Comments,2022-05-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-25T00:00:00,2030-12-31T23:59:59
SUNPEAK_7_UNIT 5,SUNPEAK_7_UNIT 5,SUNPEAK_GNODE 5,N,GEN,Comments,2022-06-06T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-06T00:00:00,2030-12-31T23:59:59
SLYCRK_1_UNIT 1,SLYCRK_1_UNIT 1,SLYCREEK_7_B1,N,GEN,Comments,2022-05-18T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-18T00:00:00,2030-12-31T23:59:59
GLNARM_7_UNIT 1,GLNARM_7_UNIT 1,GLNARMC1_7_B1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2022-10-17T06:59:59-00:00,2022-01-01T00:00:00,2022-10-16T23:59:59
EDWARD_2_ESSSB2,EDWARD_2_ESSSB2,EDWARD_7_N005,N,GEN,Comments,2022-09-28T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-28T00:00:00,2030-12-31T23:59:59
SEARLS_1_TS3SR1,SEARLS_1_TS3SR1,SEARLES_7_N005,N,GEN,Comments,2022-10-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-10-01T00:00:00,2030-12-31T23:59:59
BLM W_2_COSBT1,BLM W_2_COSBT1,BLM W_2_COSBT1GN,N,GEN,Comments,2022-07-08T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-08T00:00:00,2030-12-31T23:59:59
MCSWAN_6_UNITS,MCSWAN_6_UNITS,MCSWAIN_6_N001,N,GEN,Comments,2022-06-21T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-21T00:00:00,2030-12-31T23:59:59
BLKDIA_2_BDEBT1,BLKDIA_2_BDEBT1,BLKDIA_7_N001,N,GEN,Comments,2022-07-21T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-21T00:00:00,2030-12-31T23:59:59
LUNA_3_TEP,LUNA_3_TEP,TEP_LU_3_LUNAGNODE,N,GEN,Comments,2022-08-02T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-02T00:00:00,2030-12-31T23:59:59
CCR_7_PAL_BESS,CCR_7_PAL_BESS,CCR_7_PAL_BESSGNODE,N,GEN,Comments,2022-06-30T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-30T00:00:00,2030-12-31T23:59:59
HOLGAT_1_BORAX,HOLGAT_1_BORAX,HOLGATE_1_N004,N,GEN,Comments,2022-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-01T00:00:00,2030-12-31T23:59:59
BLPR_2_G011,BLPR_2_G011,BLPR_GNODE011,N,GEN,Comments,2022-08-09T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-09T00:00:00,2030-12-31T23:59:59
JIMBRIDG_7_THERMAL4,JIMBRIDG_7_THERMAL4,JIMBRIDG_7_THERMAL4GNODE,N,GEN,Comments,2022-07-06T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-06T00:00:00,2030-12-31T23:59:59
VALGS_1_UNIT_5,VALGS_1_UNIT_5,VAL_GS_GNODE5,N,GEN,Comments,2022-09-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-25T00:00:00,2030-12-31T23:59:59
PEASE_1_TBEBT1,PEASE_1_TBEBT1,PEASE_7_N001,N,GEN,Comments,2022-09-27T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-27T00:00:00,2030-12-31T23:59:59
SCAGS_2_UNIT_6,SCAGS_2_UNIT_6,SCA_GS_GNODE6,N,GEN,Comments,2022-09-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-25T00:00:00,2030-12-31T23:59:59
ST_6_UNIT2,ST_6_UNIT2,ST_6_UNIT2GNODE,N,GEN,Comments,2022-10-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-10-01T00:00:00,2030-12-31T23:59:59
IR_7_RICE_6,IR_7_RICE_6,IR_7_RICE_6GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2022-10-05T06:59:59-00:00,2022-05-03T00:00:00,2022-10-04T23:59:59
MIDCCHPD_2_AVA,MIDCCHPD_2_AVA,MIDCCHPD_2_AVAGNODE,N,GEN,Comments,2022-05-24T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-24T00:00:00,2030-12-31T23:59:59
VA_7_VALENCIA_SOLR,VA_7_VALENCIA_SOLR,VA_7_VALENCIA_SOLRGNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2022-10-05T06:59:59-00:00,2022-05-03T00:00:00,2022-10-04T23:59:59
NL_7_NORTHLOOP_2,NL_7_NORTHLOOP_2,NL_7_NORTHLOOP_2GNODE,N,GEN,Comments,2022-05-03T07:00:00-00:00,2022-10-05T06:59:59-00:00,2022-05-03T00:00:00,2022-10-04T23:59:59
BNDRYSCL_2_GEN56,BNDRYSCL_2_GEN56,BNDRYSCL_2_GEN56GNODE,N,GEN,Comments,2022-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-05T00:00:00,2030-12-31T23:59:59
CTL_7_HY2,CTL_7_HY2,CTL_GNODEHY2,N,GEN,Comments,2022-07-11T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-11T00:00:00,2030-12-31T23:59:59
BNDRYSCL_2_GEN55,BNDRYSCL_2_GEN55,BNDRYSCL_2_GEN55GNODE,N,GEN,Comments,2022-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-05T00:00:00,2030-12-31T23:59:59
INTGS_3_UAM,INTGS_3_UAM,INTGS_3_UAMGNODE,N,GEN,Comments,2022-09-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-25T00:00:00,2030-12-31T23:59:59
WADHAM_6_UNIT,WADHAM_6_UNIT,WADHAM_7_B1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
VOYAGR_2_VOYWD1,VOYAGR_2_VOYWD1,VOYAGRG1_7_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PAVANT_7_SOLAR1,PAVANT_7_SOLAR1,PAVANT_NODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LIN_SOLR_1_SOLAR,LIN_SOLR_1_SOLAR,LIN_SOLR_1_SOLARGNODE,N,GEN,Comments,2022-03-02T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-02T00:00:00,2030-12-31T23:59:59
OC_6_OCGT1,OC_6_OCGT1,OC_GNODEOCGT1,N,GEN,Comments,2022-03-29T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-29T00:00:00,2030-12-31T23:59:59
CAVLSR_2_BSOLAR,CAVLSR_2_BSOLAR,T0239_7_N002,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
REDMAN_2_SOLAR,REDMAN_2_SOLAR,REDMGEN_7_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ROSS_SCL_2_GEN42,ROSS_SCL_2_GEN42,ROSS_SCL_2_GEN42GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SPR1PP_2_SOLAR,SPR1PP_2_SOLAR,SPR_PP_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CONTRL_1_OXBOW,CONTRL_1_OXBOW,CONTROL_1_N034,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BUCKWD_7_WINTCV,BUCKWD_7_WINTCV,BUCKWND_1_N101,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GRADYW_5_GDYWD1,GRADYW_5_GDYWD1,GRADYGN_7_N001,N,TG,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
NEWARK_1_QF,NEWARK_1_QF,NEWARKD_1_N126,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PSWEET_1_STCRUZ,PSWEET_1_STCRUZ,PAULSWT_1_GN002,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SPR3PP_2_SOLAR,SPR3PP_2_SOLAR,SPR3PP_2_SOLARGNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PLACVL_1_CHILIB,PLACVL_1_CHILIB,PLCRVLB2_7_N001,N,GEN,Comments,2022-02-08T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-02-08T00:00:00,2030-12-31T23:59:59
MONROEST_1_1,MONROEST_1_1,MONROEST_1_1GNODE,N,GEN,Comments,2022-03-02T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-02T00:00:00,2030-12-31T23:59:59
RRGT_7_GEOTHERMAL,RRGT_7_GEOTHERMAL,RRGT_GNODE011,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DAWSON_6_UNIT1,DAWSON_6_UNIT1,DAWSON_6_UNIT1GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
TOME_1_RIODELOROPV,TOME_1_RIODELOROPV,TOME_1_RIODELOROPVGNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SBERDO_2_REDLND,SBERDO_2_REDLND,SANBRDNO_6_GN001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LACIEN_2_VENICE,LACIEN_2_VENICE,LCIENEGA_6_N005,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
FC_3_FCST4_APS,FC_3_FCST4_APS,FC_3_FCST4_APSGNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MERCED_1_SOLAR2,MERCED_1_SOLAR2,MERCED_7_N003,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MIDDLETO_1_UNIT1,MIDDLETO_1_UNIT1,MIDDLETO_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SANTGO_2_MABBT1,SANTGO_2_MABBT1,SANTIAGO_6_N026,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RAGTOWN_6_UNITS,RAGTOWN_6_UNITS,RAGTOWN_GNODETS,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RICHMN_1_CHVSR2,RICHMN_1_CHVSR2,RICHGN2_7_N001,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
COPCO2_7_UNIT 2,COPCO2_7_UNIT 2,COPCO2_NODE2,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MTZKRSL1_7_SOLAR1,MTZKRSL1_7_SOLAR1,MTZKRSL1_7_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PLSNTG_7_LNCLND,PLSNTG_7_LNCLND,PLSNTGR_6_N013,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ETIWND_2_RTS018,ETIWND_2_RTS018,ETIWANDA_6_GN002,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GALASLR_1_UNIT1,GALASLR_1_UNIT1,GALASLR_1_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GRZZLY_1_BERKLY,GRZZLY_1_BERKLY,GRIZZLY_7_N101,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MCANLSCL_1_GEN160,MCANLSCL_1_GEN160,MCANLSCL_1_GEN160GNODE,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CHAUTAUQ_7_UNIT1,CHAUTAUQ_7_UNIT1,CHAUTAUQ_GNODE1,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
HATLOS_6_BWDHY1,HATLOS_6_BWDHY1,HATLOSCK_6_N011,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ELK_6_PTP,ELK_6_PTP,ELK_GNODEPTP,N,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
